Assetid | 12507, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12508, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12509, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12510, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12511, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12512, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12513, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12514, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12515, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12516, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12517, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12518, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12519, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12520, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12521, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12522, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12523, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12524, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12525, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12526, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12527, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12528, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12529, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12530, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12531, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12532, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12533, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12534, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12535, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12536, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12537, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12538, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12539, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12540, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12541, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12542, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12543, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12544, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12545, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12546, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12547, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12548, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12549, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12550, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12551, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12552, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12553, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12554, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12555, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12556, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12557, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12558, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12559, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12560, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12561, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12562, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12563, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12564, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12565, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12566, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12567, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12568, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12569, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12570, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12571, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12572, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12573, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12574, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12575, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12576, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12577, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12578, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12579, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12580, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12581, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12582, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12583, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12584, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12585, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12586, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12587, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12588, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12589, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12590, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12591, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12592, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12593, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12594, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12595, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12596, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Apache,additional_info | IP:10.20.30.46;Hname:hname1;owner:abc@xyz.com
Assetid | 12597, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.44;Hname:hname1;owner:abc@xyz.com
Assetid | 12598, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Tomcat,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
Assetid | 12599, TechStack | OS:RHEL;Version:6.8.7;DB:MongoDB;Middleware:Nginx,additional_info | IP:10.20.30.45;Hname:hname1;owner:abc@xyz.com
